"geneid"	"sample1"	"sample2"	"sample3"	"sample4"	"sample5"	"sample6"
"15479"	55544	701	561	756	675	1171	1021
"15480"	140690	0	0	0	2	2	3
"15481"	5105	13	20	68	0	0	6
"15482"	81030	5	4	2	0	0	0
"15483"	56937	3123	1192	4523	4307	4010	2971
"15484"	128602	0	0	0	0	0	0
"15485"	140731	0	0	0	0	0	0
"15486"	55370	30	27	32	60	203	141
"15487"	57403	5555	1073	5034	11295	6342	8674
"15488"	100506296	2	2	0	9	10	8
"15489"	9217	3487	825	4905	5894	3758	4129
"15490"	164284	4	0	0	1	0	2
"15491"	149773	3	0	0	4	3	15
"15492"	79160	2	0	0	6	4	11
"15493"	8675	9138	2243	9108	6832	7561	8861
"15494"	79716	1185	814	1265	1876	2381	3508
"15495"	100506348	0	0	0	0	0	0
"15496"	407022	0	0	0	2	2	1
"15497"	100126296	0	0	0	2	1	0
"15498"	149775	5	8	3	12	13	25
"15499"	2778	73789	15490	61607	70768	47592	69553
"15500"	51497	2698	823	2383	4423	4953	6614
"15501"	1522	1856	699	2094	684	461	1069
"15502"	81027	175	109	69	1275	489	856
"15503"	514	2619	1479	1289	6044	2993	4545
"15504"	51012	1980	955	800	3322	2338	3476
"15505"	100287547	1	2	1	0	0	0
"15506"	128611	161	35	573	6	3	4
"15507"	1908	402	204	318	285	117	162
"15508"	116154	5462	1874	5305	10720	8647	9285
"15509"	100506384	64	4	40	6	9	6
"15510"	10388	430	119	161	539	385	528
"15511"	63939	5647	894	5386	14932	6477	11191
"15512"	5509	607	300	414	279	240	283
"15513"	60437	85	7	52	68	57	35
"15514"	284756	10	0	21	6	2	15
"15515"	729296	6	0	7	1	1	2
"15516"	693231	0	0	0	2	0	2
"15517"	100506470	0	0	0	0	0	0
"15518"	1002	824	262	1653	6426	3380	4558
"15519"	100128310	0	0	4	61	9	84
"15520"	100302168	2	0	4	20	7	0
"15521"	6874	774	246	857	3072	2912	3334
"15522"	149986	4582	951	4784	12157	9690	12473
"15523"	5688	2879	808	3380	5567	4980	4255
"15524"	26039	3425	522	3307	18625	12861	17761
"15525"	26164	1243	279	2148	2427	2389	2701
"15526"	11255	1855	331	2592	246	165	184
"15527"	400850	15	13	18	13	8	7
"15528"	9885	3911	1477	3878	6299	4769	5754
"15529"	11047	2942	666	3900	3477	3012	3322
"15530"	3911	1785	954	3503	3849	6070	3617
"15531"	100506553	0	1	2	2	6	0
"15532"	6227	221	119	116	536	680	503
"15533"	81928	1458	217	1923	3881	3940	5540
"15534"	140893	13	3	19	1	0	0
"15535"	140628	0	1	0	0	0	0
"15536"	253868	246	26	285	0	0	2
"15537"	128826	4	0	1	0	0	0
"15538"	406904	0	0	0	0	0	0
"15539"	406923	0	0	0	0	0	0
"15540"	100131174	0	0	0	0	0	0
"15541"	100505735	0	0	0	0	0	0
"15542"	149650	4	0	26	2	2	2
"15543"	28231	547	174	1339	327	124	174
"15544"	100127888	5	0	54	2	3	7
"15545"	4923	217	19	458	3252	2972	2398
"15546"	100505843	0	0	1	5	7	0
"15547"	55257	1085	241	991	2292	2135	2412
"15548"	11054	3895	864	5794	3734	4457	3618
"15549"	1299	1841	456	1377	515	2922	635
"15550"	10732	2160	733	1052	1109	975	1103
"15551"	100132911	165	131	194	301	284	249
"15552"	11083	3360	809	5276	13353	13489	12193
"15553"	54994	2762	1047	3639	11714	9477	11076
"15554"	63910	78	16	106	10	13	12
"15555"	128408	0	0	0	5	75	36
"15556"	63930	2	0	10	0	7	6
"15557"	100144596	0	0	1	0	1	0
"15558"	100144597	0	0	0	0	2	0
"15559"	768097	95	29	93	2	0	31
"15560"	768096	780	187	1035	39	26	585
"15561"	406909	0	0	0	0	0	0
"15562"	54915	3551	762	3768	6861	6286	7595
"15563"	79444	12	4	0	0	2	4
"15564"	100423014	0	0	0	0	0	0
"15565"	128414	645	1075	478	344	623	1099
"15566"	100192386	556	917	428	293	305	617
"15567"	55738	6758	1570	8271	6469	7057	7555
"15568"	100422945	2	0	2	2	3	6
"15569"	57642	592	598	618	481	195	332
"15570"	1137	3707	630	6592	8807	6054	4224
"15571"	3785	3341	542	13982	9359	9170	6287
"15572"	1917	54826	2625	79825	53459	39771	26152
"15573"	79144	4234	1499	4175	4881	6227	5625
"15574"	5753	109	22	82	199	233	244
"15575"	6725	21	6	27	57	62	72
"15576"	79025	2	2	3	178	78	188
"15577"	85441	292	234	303	513	1044	706
"15578"	26205	1221	362	1714	1612	2315	2296
"15579"	100505771	358	149	226	361	345	456
"15580"	50861	26664	6136	30564	23869	14203	19588
"15581"	51750	1194	198	1997	1841	1970	1880
"15582"	8771	285	228	325	247	372	360
"15583"	10139	1945	807	2242	2091	1856	2336
"15584"	84619	1672	379	2096	2641	3300	3372
"15585"	54923	648	320	923	760	1248	1143
"15586"	56731	1136	704	1114	791	860	1057
"15587"	140685	999	298	2016	3928	2316	2878
"15588"	100128998	2	4	2	2	0	2
"15589"	140701	376	85	510	136	249	307
"15590"	7165	5924	1792	5929	6015	5754	6596
"15591"	80331	10477	1282	22488	18025	10600	12539
"15592"	100126339	0	1	1	2	4	2
"15593"	100126329	2	1	9	7	4	3
"15594"	54963	964	294	994	2198	2640	2721
"15595"	100302137	62	15	55	152	223	190
"15596"	693232	45	8	34	100	122	141
"15597"	100113386	35	5	113	311	252	155
"15598"	57473	3754	760	5877	11993	9274	10321
"15599"	140700	707	168	952	2584	2130	2630
"15600"	24148	4119	760	4949	12011	9622	11486
"15601"	284739	92	18	274	475	598	531
"15602"	54345	330	428	297	231	306	171
"15603"	6919	3176	817	3351	2708	2394	2597
"15604"	10287	285	82	370	580	377	313
"15605"	4987	2447	225	3844	2549	1925	986
"15606"	198437	90	27	90	55	53	46
"15607"	2832	77	0	71	2	0	0
"15608"	4661	516	383	715	1414	4095	5157
"15609"	55251	5907	1455	4300	17868	16368	22211
"15610"	100132288	474	113	544	5	11	1
"15611"	7179	1	4	1	12	14	14
"15612"	85318	0	0	2	44	31	13
"15613"	574	0	0	0	0	0	0
"15614"	149992	22	1	8	27	15	2
"15615"	100505852	2	0	0	16	14	8
"15616"	100423018	0	0	0	0	0	0
"15617"	317754	0	0	0	0	0	0
"15618"	100422890	0	0	0	0	0	0
"15619"	441956	0	0	1	0	0	0
"15620"	54094	14	39	262	1	602	0
"15621"	391267	0	0	17	0	8	1
"15622"	149998	13	1	6	141	59	115
"15623"	54033	615	65	302	637	451	522
"15624"	150000	2	0	0	2	0	0
"15625"	6782	5866	909	3879	17792	10696	13591
"15626"	64092	122	23	12	32	85	86
"15627"	388813	2	0	2	1	2	1
"15628"	8204	2608	629	2245	13313	5683	11228
"15629"	29761	2622	449	1926	3918	2378	3217
"15630"	388815	532	309	415	948	1716	1969
"15631"	407055	0	0	0	1	0	0
"15632"	406885	0	0	0	1	3	3
"15633"	406912	15	0	6	10	11	20
"15634"	100505929	64	5	8	18	2	0
"15635"	1525	379	44	368	15251	6689	6499
"15636"	100505945	46	24	50	418	301	288
"15637"	10950	520	179	194	715	1373	1627
"15638"	54149	2238	193	541	1186	1640	1925
"15639"	54075	0	0	0	0	0	0
"15640"	140578	28	29	6	98	84	147
"15641"	5651	0	0	2	6	2	3
"15642"	100505973	0	0	0	0	0	0
"15643"	387486	1358	261	436	5	0	6
"15644"	4685	3569	529	3852	3587	3487	2451
"15645"	54072	35	10	34	43	17	55
"15646"	114614	1	23	15	46	25	49
"15647"	406947	0	0	0	0	0	0
"15648"	282566	63	21	16	25	21	41
"15649"	54148	493	111	395	687	508	600
"15650"	58494	1145	483	964	1749	1188	1230
"15651"	522	2538	1137	1164	3657	2205	3214
"15652"	2551	1652	608	569	5278	4099	5254
"15653"	351	112319	9905	124783	132689	68318	94785
"15654"	100289065	12	1	0	7	10	24
"15655"	100506140	9	2	8	6	7	7
"15656"	116159	467	275	335	659	622	967
"15657"	9510	1037	2839	1528	403	156	280
"15658"	11096	126	22	107	299	180	639
"15659"	54088	0	0	0	0	0	0
"15660"	246705	1	0	0	0	0	0
"15661"	118421	6	1	0	1	9	17
"15662"	29104	879	210	821	3257	2185	2329
"15663"	26046	2645	437	1647	6175	4742	5871
"15664"	10069	1132	125	551	709	311	734
"15665"	10600	2347	644	1152	3559	2801	3874
"15666"	10694	3200	419	1813	7521	5412	6966
"15667"	56911	83	104	24	44	94	81
"15668"	193629	0	13	0	6	8	14
"15669"	571	909	446	439	3890	3463	4430
"15670"	2897	826	213	944	252	151	863
"15671"	100379661	3	3	2	19	7	15
"15672"	642976	22	29	23	45	46	35
"15673"	26285	0	0	0	0	0	0
"15674"	9073	0	0	0	0	0	0
"15675"	643803	0	0	0	0	0	0
"15676"	100131902	0	0	0	0	0	0
"15677"	388818	0	0	0	0	0	0
"15678"	643812	0	0	0	0	0	0
"15679"	337963	0	0	0	0	0	0
"15680"	337959	0	0	0	0	0	0
"15681"	100422891	0	0	0	0	0	0
"15682"	140258	0	0	0	0	0	0
"15683"	337960	0	0	0	0	0	0
"15684"	284827	0	0	0	0	0	0
"15685"	254950	0	0	0	0	0	0
"15686"	337882	0	0	0	0	0	0
"15687"	337969	0	0	0	0	0	0
"15688"	337970	0	0	0	0	0	0
"15689"	337971	0	0	0	0	0	0
"15690"	337972	0	0	0	0	0	0
"15691"	337973	0	0	0	0	0	0
"15692"	337974	0	0	0	0	0	0
"15693"	100288287	0	0	0	0	0	0
"15694"	337968	0	0	0	0	0	0
"15695"	337967	0	0	0	0	0	0
"15696"	337979	0	0	0	0	0	0
"15697"	337966	0	0	0	0	0	0
"15698"	337975	0	0	0	0	0	0
"15699"	100151643	0	0	0	0	0	0
"15700"	337976	0	0	0	0	0	0
"15701"	337985	0	0	0	0	0	0
"15702"	100288323	0	0	0	0	0	0
"15703"	337978	0	0	0	0	0	0
"15704"	337977	0	0	0	0	0	0
"15705"	337879	0	0	0	0	0	0
"15706"	337878	0	0	0	0	0	0
"15707"	337880	0	0	0	0	0	0
"15708"	728299	0	0	0	0	0	0
"15709"	7074	3353	749	5169	3175	5353	4177
"15710"	150051	2	3	5	12	42	22
"15711"	6647	13866	2977	10103	6400	4369	5542
"15712"	57466	1795	286	1957	4679	4195	4704
"15713"	30811	971	88	1853	3987	4840	9131
"15714"	54070	5	1	2	9	2	1
"15715"	54069	262	97	234	600	852	1025
"15716"	56246	6	3	2	14	5	11
"15717"	9875	1517	391	3006	5149	4137	3983
"15718"	677846	0	0	0	1	1	1
"15719"	84996	186	119	285	103	92	107
"15720"	59271	449	189	391	74	151	173
"15721"	140290	186	33	378	494	325	259
"15722"	56683	1759	477	1770	2332	2183	2881
"15723"	8867	13320	786	11054	9851	4635	7843
"15724"	100506215	484	112	463	1419	1346	1461
"15725"	94104	1431	378	849	5631	5623	7001
"15726"	54067	24	12	23	82	44	94
"15727"	56245	46	12	26	122	105	382
"15728"	10215	3408	1620	2456	872	593	955
"15729"	116448	8987	5714	6556	1130	763	1166
"15730"	728409	0	0	0	0	0	0
"15731"	3455	427	185	434	1292	706	1199
"15732"	100288432	308	106	254	787	381	664
"15733"	3588	520	127	286	867	769	675
"15734"	3454	4987	1204	3656	12082	7634	10604
"15735"	3460	1818	654	1563	3710	2759	3242
"15736"	100506260	82	20	93	133	172	146
"15737"	757	2266	1115	1021	3894	2586	2298
"15738"	54943	374	58	212	423	312	512
"15739"	2618	1434	428	1082	7375	5477	6130
"15740"	6651	8838	2650	9284	30852	25858	26588
"15741"	29980	738	144	300	2061	1921	2119
"15742"	100506284	7	2	2	25	37	21
"15743"	9946	656	136	696	1037	774	869
"15744"	6453	2231	1561	2987	14599	12357	9002
"15745"	539	3832	1130	1481	4013	3079	3038
"15746"	100506334	1	7	13	22	29	17
"15747"	400863	4	1	7	8	8	6
"15748"	64968	1503	617	964	3678	2175	2631
"15749"	6526	2334	628	2294	14038	8218	8669
"15750"	114036	9	16	15	13	7	17
"15751"	9992	54	5	36	36	21	49
"15752"	54065	621	340	511	891	630	709
"15753"	388820	19	1	41	94	72	74
"15754"	3753	5	5	9	599	178	668
"15755"	1827	4384	1267	3365	23769	4439	15748
"15756"	100506369	0	0	2	8	0	4
"15757"	54102	13	23	29	68	10	60
"15758"	54064	0	0	0	0	0	0
"15759"	100506385	0	0	0	0	0	3
"15760"	861	105	23	48	72	78	149
"15761"	80215	0	0	0	0	0	0
"15762"	100506403	0	0	0	0	0	0
"15763"	768219	0	0	0	0	0	0
"15764"	54093	1025	246	996	2544	1739	2772
"15765"	873	5898	1589	3726	1335	711	953
"15766"	874	280	89	144	50	78	81
"15767"	100506428	9	16	9	6	5	9
"15768"	9980	1727	174	2386	13647	8480	12378
"15769"	23515	2312	576	979	6091	4476	5826
"15770"	8208	319	37	476	203	547	571
"15771"	23562	2	0	0	0	0	0
"15772"	6493	386	66	289	688	343	685
"15773"	3141	1021	226	1333	2837	2088	2265
"15774"	53820	3	0	8	8	7	15
"15775"	51227	357	97	123	302	238	205
"15776"	7267	20825	4024	17629	87114	48188	64785
"15777"	257203	8	1	10	15	27	31
"15778"	10311	1934	548	1633	4173	3452	4021
"15779"	1859	6766	1094	6387	17690	15067	17267
"15780"	3763	101	5	315	1151	303	614
"15781"	10281	0	0	0	0	0	0
"15782"	84677	0	0	0	0	0	0
"15783"	259234	0	0	0	0	0	0
"15784"	3772	1	0	1	0	0	6
"15785"	2078	401	168	293	558	209	432
"15786"	400866	1	0	4	0	0	0
"15787"	2114	8826	1163	10649	2680	733	1334
"15788"	400867	11	0	19	9	0	2
"15789"	100506471	60	10	81	31	9	10
"15790"	8624	812	128	554	877	334	358
"15791"	54014	10655	1424	5763	27059	16083	18640
"15792"	257357	40	22	64	68	65	44
"15793"	3150	1540	923	803	10869	10106	17219
"15794"	7485	4849	1168	2140	7224	4027	4922
"15795"	150082	160	33	23	194	135	113
"15796"	6450	815	297	477	436	318	372
"15797"	114041	86	31	49	32	23	37
"15798"	10317	8	3	27	81	30	56
"15799"	150084	21	23	22	42	7	51
"15800"	5121	2189	210	960	492	51	333
"15801"	1826	1071	430	2536	7253	4603	3854
"15802"	100506492	1	2	1	20	9	6
"15803"	284835	15	3	13	19	174	56
"15804"	100423023	1	0	1	1	6	0
"15805"	25825	165	101	122	451	686	294
"15806"	191585	2	2	2	54	35	17
"15807"	54097	2	1	0	7	4	0
"15808"	4600	89	58	104	7	80	44
"15809"	4599	1952	439	1534	223	105	698
"15810"	7113	2	4	0	1	0	37
"15811"	54090	0	0	1	0	0	0
"15812"	150135	0	0	0	0	0	0
"15813"	54089	0	0	0	0	0	0
"15814"	54101	2	17	0	4	9	2
"15815"	63977	582	77	1050	2273	2372	1734
"15816"	25966	2444	802	2435	1692	967	1086
"15817"	49854	1677	421	1914	4424	3516	3377
"15818"	150142	11	0	14	2	4	3
"15819"	89766	18	4	23	10	27	7
"15820"	150147	163	20	235	0	4	2
"15821"	9619	802	209	1135	1159	676	995
"15822"	100505764	3	0	0	2	1	5
"15823"	7033	2	5	0	6	2	4
"15824"	7032	0	0	0	0	0	0
"15825"	7031	1	4	0	0	0	0
"15826"	64699	46	62	27	0	0	0
"15827"	53347	0	12	6	0	0	1
"15828"	89765	392	130	404	43	33	105
"15829"	645446	100	34	133	7	9	25
"15830"	54020	477	176	1003	3358	1691	2680
"15831"	5152	376	189	235	1661	2655	2336
"15832"	10785	340	58	557	1288	1154	1052
"15833"	4731	1360	419	1024	1851	1362	1820
"15834"	5316	916	320	920	5326	4512	5430
"15835"	875	2733	1344	2722	9574	8715	6104
"15836"	7307	845	308	660	2133	2444	2562
"15837"	100288336	3	0	1	7	1	2
"15838"	1409	2	1	4	0	2	3
"15839"	100126693	0	20	2	0	2	2
"15840"	100505974	46	82	116	80	177	43
"15841"	400870	0	0	0	0	0	0
"15842"	150094	568	1562	2441	2437	3637	2522
"15843"	284836	10	1	38	98	252	55
"15844"	114038	0	3	5	18	13	14
"15845"	100506021	2	0	1	1	5	3
"15846"	11077	64	13	65	135	244	128
"15847"	23076	1343	435	1881	7586	6999	6588
"15848"	8566	18309	4588	28451	12450	10866	8981
"15849"	1476	2537	1262	1611	2709	2336	2439
"15850"	8568	1313	279	1852	1861	1710	1815
"15851"	284837	84	4	165	417	377	270
"15852"	56894	9984	4225	13916	13672	9786	10344
"15853"	7109	4682	641	5255	6721	5346	5437
"15854"	5822	1869	260	2150	2334	2076	2225
"15855"	8209	5140	2082	4849	6263	4011	5285
"15856"	100129890	53	10	22	212	158	248
"15857"	23308	1450	93	876	136	80	121
"15858"	29947	13	4	6	2	0	0
"15859"	326	87	16	123	10	11	17
"15860"	5211	8968	2382	12463	10481	8942	9040
"15861"	755	2445	732	3349	1612	1547	2193
"15862"	100505684	66	3	90	149	148	142
"15863"	7226	3161	288	4741	415	188	245
"15864"	81543	17	28	58	2464	1805	1593
"15865"	54083	24	48	57	2428	1914	1732
"15866"	100505727	6	7	3	155	89	113
"15867"	54084	26	9	169	187	88	100
"15868"	114043	3	1	23	83	73	111
"15869"	386677	0	0	6	0	0	0
"15870"	386679	0	0	15	0	0	0
"15871"	386682	1	0	0	0	0	0
"15872"	386672	2	0	1	0	0	0
"15873"	386680	1	0	0	0	0	0
"15874"	386674	1	0	0	0	0	0
"15875"	386675	0	1	0	0	0	0
"15876"	386681	0	0	0	0	0	0
"15877"	386676	0	0	1	0	0	0
"15878"	353333	0	0	0	0	0	0
"15879"	386678	0	0	0	0	0	0
"15880"	386684	0	0	0	0	0	0
"15881"	386683	0	0	0	0	0	0
"15882"	353323	0	0	0	0	0	0
"15883"	353332	0	0	0	0	0	0
"15884"	386685	0	0	0	0	0	0
"15885"	7327	3852	1506	4022	7153	7187	8564
"15886"	6612	7027	1258	6291	9744	5903	7039
"15887"	754	5368	3929	3015	8524	7333	11079
"15888"	3689	260	123	143	126	191	153
"15889"	100505746	54	28	41	16	16	21
"15890"	84536	118	50	200	273	123	154
"15891"	85395	268	89	381	474	384	422
"15892"	727699	0	1	6	2	8	8
"15893"	378825	0	0	1	0	2	2
"15894"	728039	57	21	83	60	61	57
"15895"	104	4271	536	6623	6783	4701	6154
"15896"	23275	1276	401	1334	1900	1998	2672
"15897"	642852	3335	596	8659	25975	12285	16207
"15898"	246704	0	4	5	1	0	0
"15899"	388830	0	0	0	0	0	0
"15900"	100505827	0	0	0	0	0	0
"15901"	80781	1351	1602	2029	2970	1515	1882
"15902"	378832	0	1	11	21	0	5
"15903"	6573	853	1792	1203	1749	1776	1523
"15904"	100129027	2	0	0	2	0	8
"15905"	54039	593	230	541	261	154	1319
"15906"	100505866	13	7	9	10	21	46
"15907"	1291	4147	2544	7846	9585	7810	11600
"15908"	1292	462	1161	870	2457	1853	1748
"15909"	10841	177	3	224	150	17	99
"15910"	84221	488	12	410	849	189	536
"15911"	4047	5037	1556	4635	19901	13069	10246
"15912"	114044	69	11	89	1663	1260	1615
"15913"	8888	3032	662	4545	9722	8549	8901
"15914"	54059	426	140	297	811	741	814
"15915"	54058	183	73	248	295	1093	895
"15916"	5116	3501	541	6457	10452	9050	8197
"15917"	23181	3232	655	3255	8619	7186	8092
"15918"	6285	11480	11039	3747	284	142	785
"15919"	3275	4502	1558	5071	14797	11514	13380
"15920"	400879	43	3	155	0	0	0
"15921"	100506322	19	3	85	0	0	0
"15922"	23784	0	0	0	0	0	0
"15923"	81061	0	0	0	1	0	0
"15924"	150160	1	0	0	0	0	3
"15925"	387590	98	14	43	13	5	8
"15926"	150165	0	0	0	0	0	0
"15927"	27437	0	0	0	0	0	0
"15928"	100287969	0	0	1	2	0	3
"15929"	128954	0	0	0	0	0	4
"15930"	100130418	121	22	217	227	248	581
"15931"	23765	233	68	561	163	209	209
"15932"	100506204	264	63	194	107	114	155
"15933"	27439	2397	180	3746	8374	4707	6681
"15934"	27440	1013	441	1027	2969	2823	3108
"15935"	100130717	7	2	32	27	42	34
"15936"	51816	710	545	488	399	1071	792
"15937"	27443	415	122	412	1468	3527	3310
"15938"	83733	6584	4997	3350	158	334	533
"15939"	529	10401	1378	6162	3560	2359	2924
"15940"	23786	2565	701	2989	2663	2527	3030
"15941"	637	2835	621	1788	4919	2851	4195
"15942"	100423025	1	0	5	7	3	7
"15943"	200298	9	2	16	22	20	56
"15944"	57553	7215	2038	12212	21499	14101	17950
"15945"	100506240	38	4	130	507	234	176
"15946"	693233	0	4	4	1	0	0
"15947"	100192420	0	0	0	0	2	0
"15948"	55670	2024	378	3548	4277	4199	4530
"15949"	100506261	1930	365	2027	2487	2213	2821
"15950"	51807	2653	130	4457	341	364	615
"15951"	100506285	0	0	0	0	1	1
"15952"	11274	63	41	79	35	69	85
"15953"	100506309	0	0	1	0	1	0
"15954"	727962	0	0	0	0	0	1
"15955"	2679	15	15	40	19	25	32
"15956"	100132900	4	0	20	120	143	121
"15957"	100287541	48	11	57	24	14	21
"15958"	8214	1748	922	1691	1146	935	980
"15959"	5625	4129	2186	2973	317	289	386
"15960"	26220	5002	900	7463	2516	2966	2400
"15961"	100287576	77	7	326	505	461	254
"15962"	100506454	402	203	502	602	407	605
"15963"	25787	1241	172	2602	3344	1858	2187
"15964"	26222	306	93	427	737	441	325
"15965"	402036	7	0	0	15	6	6
"15966"	9993	10674	2726	17137	11944	12113	12546
"15967"	25786	57	13	48	136	128	189
"15968"	8220	1031	277	1374	2545	2418	2296
"15969"	23617	0	0	0	0	0	0
"15970"	2928	0	0	0	1	0	3
"15971"	6576	1329	548	1010	2626	2947	2745
"15972"	8218	409	107	237	1067	991	1020
"15973"	7290	2304	713	3315	7010	5583	6114
"15974"	64976	948	353	378	676	645	725
"15975"	128977	2613	823	1738	3328	2869	3949
"15976"	100506503	11	16	21	126	117	194
"15977"	7353	459	128	316	1006	811	932
"15978"	8318	4	1	17	40	251	237
"15979"	7122	1895	3642	3552	3255	3007	2609
"15980"	150185	0	0	1	0	0	0
"15981"	5413	41634	9047	62348	39353	30358	37795
"15982"	2812	0	0	0	0	0	0
"15983"	6899	25	10	117	78	79	76
"15984"	54584	280	58	474	377	417	365
"15985"	79680	2506	321	4395	4798	4707	4789
"15986"	10587	602	223	813	593	454	620
"15987"	100506524	8	4	35	21	9	23
"15988"	1312	2959	2279	2919	2402	2242	2272
"15989"	421	1621	699	2339	6492	7377	8086
"15990"	128989	2527	446	2340	1484	1001	1214
"15991"	406961	1	0	0	0	0	0
"15992"	54487	1776	501	1977	7560	8404	9178
"15993"	100302197	0	0	0	0	0	0
"15994"	27037	1823	513	2268	2160	2535	2990
"15995"	5902	1556	326	1085	2138	2461	2709
"15996"	29801	4382	948	8478	4404	4983	5048
"15997"	388849	168	18	187	260	181	365
"15998"	150197	2	5	12	0	4	2
"15999"	65078	4414	767	7067	2548	2621	2287
"16000"	100302118	2	0	2	12	5	2
"16001"	85359	1836	1059	2028	1671	1621	2115
"16002"	729444	1	0	0	0	1	2
"16003"	728229	184	125	224	297	230	528
"16004"	728233	2352	478	3145	2916	3106	6029
"16005"	100506613	66	8	85	300	264	365
"16006"	85376	58	5	85	243	108	227
"16007"	440795	2	0	0	0	0	1
"16008"	729461	2	0	0	0	0	0
"16009"	100506954	0	0	0	0	0	0
"16010"	653203	0	0	0	0	3	2
"16011"	373856	19	12	27	9	11	25
"16012"	7625	1173	318	1607	7338	8587	8058
"16013"	91179	361	115	640	391	395	347
"16014"	84861	2330	559	2654	5026	3763	4161
"16015"	51586	3830	963	6144	3872	4322	4156
"16016"	645280	5	0	48	3	4	3
"16017"	266697	1	0	1	0	0	0
"16018"	84222	250	90	324	189	121	187
"16019"	5297	19379	1739	36555	15359	12145	10710
"16020"	3053	30	22	10	475	37	552
"16021"	9342	1782	718	1776	3324	2760	2559
"16022"	1399	7984	2192	9629	11677	14303	13556
"16023"	100507329	56	23	60	3	1	3
"16024"	150209	3149	2830	3169	126	44	98
"16025"	8216	4050	1155	4814	8887	9846	8426
"16026"	80764	923	347	953	697	822	805
"16027"	439931	248	109	181	390	229	456
"16028"	113691	55	17	75	334	256	283
"16029"	9127	986	236	1227	181	41	108
"16030"	6545	540	32	886	249	62	98
"16031"	693234	0	0	1	0	0	0
"16032"	440799	35	22	93	0	0	0
"16033"	400891	39	2	20	27	17	37
"16034"	284861	0	0	5	2	0	2
"16035"	728441	15	24	37	13	19	31
"16036"	100132705	2	0	23	136	149	134
"16037"	29797	94	53	160	136	118	199
"16038"	440804	30	5	65	206	97	152
"16039"	23119	911	246	1729	5976	4628	5138
"16040"	100507089	42	12	69	77	44	106
"16041"	645426	33	3	57	61	24	51
"16042"	375133	2525	426	3851	3019	3118	4411
"16043"	150221	38	1	46	209	85	145
"16044"	7332	6998	2151	5517	8829	7409	8100
"16045"	150223	741	224	1067	1052	974	808
"16046"	164592	19	8	24	31	28	18
"16047"	23753	283	198	409	221	277	201
"16048"	100126318	0	0	0	0	0	0
"16049"	406920	0	0	0	14	9	14
"16050"	23759	1915	397	2688	4637	4338	5107
"16051"	29799	2783	551	3492	17738	11892	19634
"16052"	5594	23348	4484	20407	24624	16198	20558
"16053"	9647	3238	882	4884	6154	4805	5132
"16054"	100507442	73	14	139	257	182	183
"16055"	100286925	195	69	267	402	377	725
"16056"	8940	582	93	860	1253	1288	1442
"16057"	649179	0	0	0	0	0	0
"16058"	28784	0	0	0	0	0	0
"16059"	28774	0	0	0	0	0	0
"16060"	28785	0	0	2	0	0	0
"16061"	28778	1	0	16	0	0	0
"16062"	28770	0	0	24	0	0	0
"16063"	28772	0	0	0	0	0	0
"16064"	7441	0	0	0	0	0	0
"16065"	96610	765	136	1086	2286	1778	1994
"16066"	28779	7	1	6	4	10	17
"16067"	28820	0	0	2	0	3	3
"16068"	28821	8	0	12	5	6	0
"16069"	28773	0	0	0	0	0	0
"16070"	28780	0	0	0	0	0	0
"16071"	28822	0	0	1	0	0	0
"16072"	28775	0	0	0	0	0	0
"16073"	28781	0	0	0	0	0	0
"16074"	28823	0	0	4	0	0	0
"16075"	28776	0	0	0	0	0	0
"16076"	28825	0	1	0	3	0	0
"16077"	28783	0	0	0	1	1	0
"16078"	28826	0	0	0	3	1	2
"16079"	140883	836	73	983	1732	1548	1578
"16080"	129025	1	0	0	0	0	0
"16081"	23532	0	0	0	0	0	0
"16082"	648691	0	0	0	0	0	0
"16083"	28811	0	0	0	0	0	0
"16084"	28787	0	0	0	0	0	0
"16085"	25812	96	59	143	201	155	257
"16086"	91227	13	15	11	6	10	19
"16087"	28791	0	0	0	0	0	0
"16088"	28793	0	0	0	0	0	0
"16089"	28813	0	1	0	0	0	0
"16090"	28795	0	0	0	0	0	0
"16091"	28796	0	0	0	0	0	0
"16092"	28797	0	0	0	0	0	0
"16093"	28814	0	0	0	0	0	0
"16094"	28799	0	0	0	0	0	0
"16095"	28815	0	3	1	0	0	1
"16096"	28802	0	0	0	0	0	0
"16097"	28816	0	0	0	0	0	0
"16098"	28803	0	0	2	0	0	2
"16099"	28804	0	0	0	0	0	0
"16100"	28817	0	0	0	0	0	0
"16101"	28786	0	0	0	0	0	0
"16102"	28809	0	0	0	0	2	0
"16103"	100423062	0	2	0	0	1	0
"16104"	28833	0	0	0	0	0	0
"16105"	3537	0	0	0	0	0	0
"16106"	100287891	0	0	0	0	0	0
"16107"	28832	0	0	0	0	0	0
"16108"	3538	0	0	0	0	0	0
"16109"	100287927	0	1	0	0	0	0
"16110"	28831	0	0	0	0	0	0
"16111"	3539	0	0	0	0	0	0
"16112"	28830	0	0	0	0	0	0
"16113"	28829	0	0	0	0	0	0
"16114"	28827	0	0	0	0	0	0
"16115"	28834	0	0	0	0	0	0
